idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC3,eduHighestFatherC3,statInterviewYear,healthWbScore0to36,scghq2_dv,labHrsWorkWeek,labHrsWorkWeekL1,labC4,healthPsyDstrss0to12,demAdultChildFlag,labWageHrly,labWageHrlyL1,wealthOPMembers,wealthPPMembers,careNeedFlag,careHrsFormal,careHrsInformal,careFormalX,careHrsProvidedWeek,yBenReceivedFlag,yBenNonUCReceivedFlag,yBenUCReceivedFlag,yCapitalPersMonth,yPensPersGrossMonth,healthMentalMcs,healthPhysicalPcs,healthMentalPartnerMcs,healthPhysicalPartnerPcs,demLifeSatScore0to10,demEthnC4,demEthnC6,labUnempFlag,yFinDstrssFlag,labEmpNyear,demRgn,yHhQuintilesMonthC5,wealthPrptyFlag,wgtHhCross,wealthTotValue,wealthPensValue,wealthPrptyValue,wealthMortgageDebtValue,yDispMonth
35,46,73,-9,75,74,1,1,15,0,3,1,3,0,-9,0,3,0,0,0,0,0,-955.16913,-9,2,1,2019,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,55,-9,-9,6,2,3,-9,0,0,8,3,0,354.20001,410708.22,0,452259.72,14133.616,1828.4153
35,46,74,75,-9,-9,1,1,39,0,3,0,1,1,-9,0,3,8.204978,8.3937149,0,8,3,11.902791,-9,3,2,2019,11,0,37,0,1,2,0,9.5617981,9.5617981,0,0,0,0,0,0,0,1,1,0,0,0,47,52,40,41,7,2,3,0,0,13,8,3,0,354.20001,410708.22,0,452259.72,14133.616,1828.4153
35,46,75,74,-9,-9,1,0,36,0,3,0,2,2,-9,0,2,0,0,0,15,-3,170.91588,0,-9,-9,2019,15,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40,41,47,52,6,2,3,1,0,0,8,3,0,354.20001,410708.22,0,452259.72,14133.616,1828.4153
35,46,76,-9,75,74,1,1,12,0,3,1,3,0,-9,0,3,0,0,0,0,0,-1080.6882,-9,2,1,2019,13,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,55,-9,-9,6,2,3,-9,0,0,8,3,0,354.20001,410708.22,0,452259.72,14133.616,1828.4153
36,47,77,-9,-9,-9,1,1,72,0,0,0,2,2,-9,0,5,0,7.9657097,7.8789911,0,0,-1090.3308,0,3,3,2019,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5.0460267,8.1526251,62.39,56.71,-9,-9,10,1,1,0,0,4,12,4,0,211,789205.31,317791.41,80525.695,0,3477.6519
37,48,78,-9,-9,-9,1,1,71,0,0,0,3,3,-9,0,2,0,5.8132958,5.6824894,0,0,-896.17267,0,2,2,2019,13,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.2772675,46.06,22.27,-9,-9,5,1,1,0,0,2,7,2,0,102,545594.94,214138.3,139266.72,0,1123.0482
38,49,79,-9,-9,-9,1,0,83,0,0,0,3,3,-9,0,2,0,0,0,0,0,-861.6925,0,3,3,2019,18,5,0,0,4,5,0,0,0,0,0,1,0,77.128372,0,0,1,1,0,0,0,32.24,26.09,-9,-9,5,1,1,0,0,0,11,1,0,4725,33569.91,0,0,0,1509.2439
39,50,80,81,-9,-9,1,1,34,0,2,0,1,1,-9,0,3,9.1523504,9.0646076,0,14,1,-54.188168,0,2,3,2019,26,12,36,36,1,12,0,27.036507,27.036507,1,0,0,0,0,0,0,1,1,0,0,0,37.79,59.6,29.27,50.02,5,1,1,0,0,10,9,4,1,550.75,221737.84,-45592.855,297879.41,106266.68,3887.2241
39,50,81,80,-9,-9,1,0,33,0,2,0,2,2,-9,0,3,0,0,0,14,-1,26.496035,0,2,1,2019,21,9,0,40,3,9,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,29.27,50.02,37.79,59.6,6.666666666666667,1,1,0,0,8,9,4,1,550.75,221737.84,-45592.855,297879.41,106266.68,3887.2241
39,50,82,-9,81,80,1,0,9,0,2,1,3,0,-9,0,4,0,0,0,0,0,-956.49591,-9,2,1,2019,12,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,9,4,1,550.75,221737.84,-45592.855,297879.41,106266.68,3887.2241
39,50,83,-9,81,80,1,0,5,0,2,1,3,0,-9,0,4,0,0,0,0,0,-916.09155,-9,2,1,2019,12,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,44,60,-9,-9,7,1,1,-9,0,0,9,4,1,550.75,221737.84,-45592.855,297879.41,106266.68,3887.2241
40,51,84,86,-9,-9,1,0,27,1,1,0,1,1,-9,0,3,8.6278744,8.8175049,0,4,-1,39.541229,0,1,1,2019,7,0,37,37,1,0,0,18.298321,18.298321,1,0,0,0,0,0,0,1,1,0,3.9561379,0,60.2,39.82,52.24,50.75,8.333333333333334,1,1,0,0,5,6,5,1,1861,-54514.91,22910.521,0,0,3260.7346
40,51,85,-9,84,86,1,0,2,1,1,1,3,0,-9,0,4,0,0,0,0,0,-1082.2179,-9,1,2,2019,13,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,1,1,-9,0,0,6,5,1,1861,-54514.91,22910.521,0,0,3260.7346
40,51,86,84,-9,-9,1,1,28,1,1,0,2,2,-9,0,2,8.4710541,8.1442423,0,4,1,82.307999,0,-9,-9,2019,7,0,55,55,1,0,0,8.5586796,8.5586796,1,0,0,0,0,0,0,1,1,0,0,0,52.24,50.75,60.2,39.82,5,1,1,0,0,4,6,5,1,1861,-54514.91,22910.521,0,0,3260.7346
41,52,87,88,-9,-9,1,1,46,0,0,0,2,2,-9,0,5,10.016562,10.222592,0,6,-2,30.924755,0,-9,-9,2019,6,0,42,48,1,0,0,61.749508,61.749508,0,2,0,0,0,0,0,0,0,0,2.5934601,0,57.06,57.76,58.15,52.91,10,1,1,0,0,10,7,5,1,1631.5,469074,182564.53,840513.13,535285.75,24694.924
41,52,88,87,-9,-9,1,0,48,0,0,0,1,1,-9,0,4,6.6024556,6.3337607,0,6,2,31.644661,0,3,3,2019,6,0,45,60,1,0,0,1.838102,1.838102,0,2,0,0,0,0,0,0,0,0,0,0,58.15,52.91,57.06,57.76,8.333333333333334,1,1,0,0,9,7,5,1,1631.5,469074,182564.53,840513.13,535285.75,24694.924
42,53,89,-9,-9,-9,1,0,46,0,0,0,1,1,-9,0,4,8.6146412,8.4923,0,0,0,-920.1192,0,-9,-9,2019,7,0,36,48,1,0,0,17.424812,17.424812,1,0,0,0,0,0,0,0,0,0,0,0,57.16,56.15,-9,-9,3.333333333333333,1,1,0,0,7,11,5,0,363,-29064.996,-78732.352,110095.33,82312.797,2336.2534
43,54,90,-9,-9,-9,1,1,22,0,2,0,2,2,-9,0,4,0,0,0,0,0,-958.09454,1,-9,-9,2019,12,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48.87,58.55,-9,-9,8.333333333333334,3,4,0,0,5,2,1,0,544,0,0,0,0,0
43,55,91,92,-9,-9,1,1,45,0,2,0,1,1,-9,0,5,8.4164534,8.2574368,0,4,15,49.074451,0,-9,-9,2019,4,0,41,50,1,0,0,12.700117,12.700117,2,1,0,0,0,0,0,1,1,0,0,0,54.25,56.93,56.86,50.75,10,3,4,0,0,11,2,4,0,695.59998,264958.41,34807.832,211600.31,41720.188,3797.0728
43,55,92,91,-9,-9,1,0,30,0,2,0,1,1,-9,0,4,8.0776091,8.097785,0,4,-15,90.366623,0,2,1,2019,9,0,40,34,1,0,0,7.8799648,7.8799648,2,1,0,0,0,0,2,1,1,0,0,0,56.86,50.75,54.25,56.93,8.333333333333334,3,4,0,0,5,2,4,0,695.59998,264958.41,34807.832,211600.31,41720.188,3797.0728
43,55,93,-9,92,91,1,1,12,0,2,1,3,0,-9,0,5,0,0,0,0,0,-1007.0273,-9,1,1,2019,10,0,0,0,2,1,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,49,62,-9,-9,7,3,4,-9,0,0,2,4,0,695.59998,264958.41,34807.832,211600.31,41720.188,3797.0728
43,55,94,-9,92,91,1,0,11,0,2,1,3,0,-9,0,5,0,0,0,0,0,-1014.2094,-9,-9,-9,2019,11,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,47,62,-9,-9,7,3,4,-9,0,0,2,4,0,695.59998,264958.41,34807.832,211600.31,41720.188,3797.0728
43,55,95,-9,92,91,1,1,5,0,2,1,3,0,-9,0,4,0,0,0,0,0,-1056.854,-9,1,1,2019,11,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,7,3,4,-9,0,0,2,4,0,695.59998,264958.41,34807.832,211600.31,41720.188,3797.0728
44,56,96,97,-9,-9,1,1,53,0,0,0,2,2,-9,0,4,8.6918364,8.577714,0,34,1,-49.680336,0,-9,2,2019,10,0,43,41,1,0,0,14.204567,14.204567,1,0,0,0,0,0,0,0,0,0,1.8045681,0,57.16,56.15,55.36,51.57,8.333333333333334,1,1,0,0,12,9,5,1,459.5,-16227.998,101367.01,0,0,2941.0242
44,56,97,96,-9,-9,1,0,52,0,0,0,2,2,-9,0,3,7.9735398,7.9057446,0,34,-1,-173.16821,0,2,2,2019,11,0,25,24,1,0,0,11.005538,11.005538,1,0,0,0,0,0,0,0,0,0,.043414563,0,55.36,51.57,57.16,56.15,8.333333333333334,1,1,0,0,12,9,5,1,459.5,-16227.998,101367.01,0,0,2941.0242
44,57,98,-9,97,96,1,1,24,0,0,0,2,2,-9,0,3,7.909904,7.8777938,0,0,0,-949.3728,0,2,2,2019,19,9,38,0,1,9,1,10.995677,10.995677,0,0,0,0,0,0,0,0,0,0,0,0,40.48,44.94,-9,-9,6.666666666666667,1,1,0,0,7,9,4,1,192,-120982.81,0,0,0,1137.9629
45,58,99,-9,-9,-9,1,0,69,0,0,0,2,2,-9,0,2,0,5.67308,5.8035636,0,0,-884.44153,0,3,3,2019,12,1,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,5.6386151,52.33,42.37,-9,-9,8.333333333333334,1,1,0,0,0,4,2,1,339,20734.275,88304.531,0,0,471.07315
46,59,100,101,-9,-9,1,0,61,0,0,0,2,2,-9,0,3,0,0,0,26,2,62.742592,0,2,2,2019,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.33,53.46,54.1,59.11,8.333333333333334,1,1,0,0,8,9,3,1,676,581396.75,127300.16,414058,86554.391,1367.7893
46,59,101,100,-9,-9,1,1,59,0,0,0,1,1,-9,0,5,7.8609662,8.0229826,0,27,-2,-79.65097,0,2,2,2019,11,0,50,50,1,0,0,4.7770767,4.7770767,0,0,0,0,0,0,2,0,0,0,0,0,54.1,59.11,57.33,53.46,6.666666666666667,1,1,0,0,11,9,3,1,676,581396.75,127300.16,414058,86554.391,1367.7893
46,60,102,-9,100,101,1,1,24,0,0,0,1,1,-9,0,4,0,0,0,0,0,-1170.2855,1,2,1,2019,11,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.8688283,0,23.02,66.47,-9,-9,6.666666666666667,1,1,0,0,1,9,1,1,1044,-51552.289,-95123.32,0,0,-669.42346
47,61,103,-9,109,107,1,0,16,0,5,1,2,0,-9,0,3,0,0,0,0,0,-938.17041,-9,3,2,2019,12,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,45.59,44.13,-9,-9,6.666666666666667,1,1,0,0,0,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
47,61,104,-9,109,107,1,0,6,0,5,1,3,0,-9,0,4,0,0,0,0,0,-822.29974,-9,3,2,2019,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,61,-9,-9,7,1,1,-9,0,0,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
47,61,105,-9,109,107,1,0,10,0,5,1,3,0,-9,0,5,0,0,0,0,0,-959.14301,-9,3,2,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46,62,-9,-9,7,1,1,-9,0,0,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
47,61,106,-9,109,107,1,0,9,0,5,1,3,0,-9,0,4,0,0,0,0,0,-1084.9052,-9,3,2,2019,12,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,43,60,-9,-9,7,1,1,-9,0,0,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
47,61,107,109,-9,-9,1,1,36,0,5,0,2,2,-9,1,4,7.5171223,7.3922248,0,9,0,62.455048,-9,2,2,2019,10,0,40,0,1,1,0,5.2764854,5.2764854,0,0,0,0,0,0,0,1,1,0,0,0,50,57,49.58,54.26,7,1,1,0,0,8,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
47,61,108,-9,109,107,1,0,14,0,5,1,3,0,-9,0,5,0,0,0,0,0,-1016.39,-9,3,2,2019,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,47,61,-9,-9,7,1,1,-9,0,0,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
47,61,109,107,-9,-9,1,0,36,0,5,0,3,3,-9,0,3,7.0591307,7.4049664,0,9,0,-101.77003,0,3,2,2019,8,0,19,19,1,0,0,5.9590902,5.9590902,0,0,0,0,0,0,0,1,1,0,0,0,49.58,54.26,50,57,5,1,1,0,0,2,11,2,0,392.28571,180287.73,242143.19,0,0,3658.4656
48,62,110,111,-9,-9,1,1,71,0,0,0,3,3,-9,0,4,0,5.9716978,6.2095337,47,4,52.397209,0,-9,2,2019,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.7643189,58.15,52.91,66.06,38.34,8.333333333333334,1,1,0,0,0,7,3,1,123.5,923193.5,320906.25,533020.31,0,2041.6438
48,62,111,110,-9,-9,1,0,67,0,0,0,3,3,-9,0,4,0,7.3061609,7.5452681,47,-4,-16.817034,0,2,2,2019,9,0,0,0,4,0,0,0,0,0,0,0,0,0,1.8606187,0,1,1,0,.79856443,7.4987831,66.06,38.34,58.15,52.91,8.333333333333334,1,1,0,0,0,7,3,1,123.5,923193.5,320906.25,533020.31,0,2041.6438
49,63,112,113,-9,-9,1,0,67,0,0,0,2,2,-9,0,4,8.1443329,8.2750196,0,1,-2,-21.578392,-9,3,2,2019,9,0,30,0,1,0,0,14.434445,14.434445,0,0,0,0,0,0,7,1,1,0,0,0,57.42,49.34,43.5,28.45,10,2,3,0,0,12,8,4,1,859,1203765.6,880264.63,343687,0,2417.1631
49,63,113,112,-9,-9,1,1,69,0,0,0,2,2,-9,0,3,0,6.8546433,6.7370257,36,2,-14.070251,-9,3,3,2019,13,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,6.8494058,43.5,28.45,57.42,49.34,8.333333333333334,2,3,0,0,0,8,4,1,859,1203765.6,880264.63,343687,0,2417.1631
49,64,114,-9,112,113,1,1,36,0,0,0,1,1,-9,0,4,8.6174097,8.7772636,0,0,0,-993.14276,-9,2,2,2019,5,0,40,0,1,0,0,12.950218,12.950218,1,0,0,0,0,0,0,1,1,0,0,0,59.53,56.44,-9,-9,8.333333333333334,2,3,0,0,12,8,5,1,3642,-18782.885,23232.223,0,0,1811.4979
49,65,115,-9,112,113,1,1,30,0,0,0,1,1,-9,0,4,8.3996553,8.516572,0,0,0,-1105.5325,-9,2,2,2019,9,1,48,0,1,1,0,10.001712,10.001712,0,0,0,0,0,0,0,1,1,0,0,0,54.77,55.87,-9,-9,8.333333333333334,2,3,0,0,3,8,4,1,1609,50675.414,54606.664,0,0,1203.7562
50,66,116,118,-9,-9,1,1,43,0,1,0,3,3,-9,0,4,9.3586636,9.4523945,0,27,0,93.975891,0,3,3,2019,9,0,35,36,1,1,0,41.876358,41.876358,2,0,0,0,0,.70358354,0,1,1,0,0,0,51,56,50,55,8,2,3,0,1,10,8,5,0,1266.25,503628.28,245956.59,272868.22,145642.91,7331.0239
50,66,117,-9,118,116,1,0,11,0,1,1,3,0,-9,0,3,0,0,0,0,0,-962.43799,-9,2,3,2019,14,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,41,55,-9,-9,6,2,3,-9,0,0,8,5,0,1266.25,503628.28,245956.59,272868.22,145642.91,7331.0239
50,66,118,116,-9,-9,1,0,43,0,1,0,2,2,-9,0,4,0,0,0,27,0,32.368279,0,3,3,2019,10,0,0,0,3,1,0,0,0,2,0,0,0,0,0,14.5,1,1,0,0,0,50,55,51,56,8,2,3,0,0,0,8,5,0,1266.25,503628.28,245956.59,272868.22,145642.91,7331.0239
50,66,119,-9,118,116,1,0,17,0,1,0,2,2,-9,0,4,0,0,0,0,0,-1028.7637,1,2,3,2019,12,0,0,0,2,2,0,0,0,2,0,0,0,0,0,7,1,1,0,0,0,26.01,63.78,-9,-9,5,2,3,0,0,0,8,5,0,1266.25,503628.28,245956.59,272868.22,145642.91,7331.0239
50,67,120,-9,118,116,1,0,22,0,1,0,2,2,-9,0,4,0,0,0,0,0,-1083.2211,0,2,3,2019,7,0,0,42,3,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,35.63,62.19,-9,-9,8.333333333333334,2,3,0,0,1,8,1,0,792,95365.898,0,0,0,-694.52094
51,68,121,122,-9,-9,1,1,70,0,0,0,1,1,-9,0,4,0,8.4007168,8.1012144,45,2,-104.41975,0,3,3,2019,13,3,0,0,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,2.2105768,7.9588256,49.11,52.88,57.16,56.15,8.333333333333334,1,1,0,0,10,9,4,1,260.5,913415.5,506626.81,365879.38,0,3217.4531
51,68,122,121,-9,-9,1,0,68,0,0,0,2,2,-9,0,4,0,6.7089877,6.8281884,45,-2,-102.00883,0,3,3,2019,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.8348371,6.8498707,57.16,56.15,49.11,52.88,8.333333333333334,1,1,0,0,0,9,4,1,260.5,913415.5,506626.81,365879.38,0,3217.4531
52,69,123,125,-9,-9,1,0,38,0,0,0,2,2,-9,0,3,8.1349096,8.236413,0,2,-4,22.726147,0,2,2,2019,12,0,40,39,1,0,0,12.766894,12.766894,0,0,0,0,0,0,0,1,1,0,0,0,30.46,48.13,30.7,62.92,5,1,1,0,0,9,4,5,1,594.33331,230583.45,48774.656,229104.34,8077.373,3417.6846
52,69,124,-9,123,125,1,0,17,0,0,1,2,0,0,0,3,0,0,0,0,0,-946.86438,-9,2,2,2019,16,4,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24.67,60.18,-9,-9,3.333333333333333,1,1,0,0,1,4,5,1,594.33331,230583.45,48774.656,229104.34,8077.373,3417.6846
52,69,125,123,-9,-9,1,1,42,0,0,0,2,2,-9,0,3,8.2412443,8.1616602,0,2,4,-2.7725675,0,-9,-9,2019,24,11,42,38,1,11,0,11.48222,11.48222,0,0,0,0,0,0,0,1,1,0,0,0,30.7,62.92,30.46,48.13,1.666666666666667,1,1,0,0,11,4,5,1,594.33331,230583.45,48774.656,229104.34,8077.373,3417.6846
53,70,126,-9,-9,-9,1,0,57,1,1,0,2,2,-9,0,2,7.1873059,7.7774439,5.1099267,0,0,-1089.6473,0,2,2,2019,6,0,18,19,1,0,0,9.2625866,9.2625866,1,0,0,0,0,0,0,1,1,0,5.0975561,0,63.59,18.09,-9,-9,5,1,1,0,0,8,13,2,1,842,139352.02,165538.73,0,0,563.47461
54,71,127,128,-9,-9,1,0,57,0,0,0,1,1,-9,0,3,7.9107885,7.6863847,0,7,-14,-26.237436,0,-9,-9,2019,10,0,26,25,1,0,0,12.646048,12.646048,0,0,0,0,0,0,0,1,1,0,0,0,49.58,50.05,58.48,36.66,5,4,2,0,0,6,12,4,1,1062,1097846,590151.25,342254.38,0,3329.0813
54,71,128,127,-9,-9,1,1,71,0,0,0,1,1,-9,0,3,0,7.7612929,7.7699246,34,14,-5.6483173,0,3,3,2019,7,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.7364411,58.48,36.66,49.58,50.05,8.333333333333334,1,1,0,0,7,12,4,1,1062,1097846,590151.25,342254.38,0,3329.0813
54,72,129,-9,127,128,1,1,19,0,0,0,2,2,1,0,4,7.8487177,7.903976,0,0,0,-1015.7632,-9,1,1,2019,19,8,40,0,1,8,1,7.0161567,7.0161567,0,0,0,0,0,0,0,1,1,0,0,0,40.83,59.68,-9,-9,6.666666666666667,4,2,0,0,0,12,3,1,1518,-219298.47,0,0,0,1426.3662
55,73,130,131,-9,-9,1,0,45,0,1,0,2,2,-9,0,2,8.0978861,7.9438415,0,26,-6,-50.78421,0,3,3,2019,7,0,28,24,1,0,0,12.816062,12.816062,1,0,0,0,0,0,7,1,1,0,7.0788479,0,55.2,49.4,48.96,60.26,8.333333333333334,1,1,0,0,12,12,4,1,2359,169973.44,195566.13,241961.09,150348.81,3459.8245
55,73,131,130,-9,-9,1,1,51,0,1,0,1,1,-9,0,5,8.7835369,8.7580214,0,26,6,-62.366077,0,-9,-9,2019,11,0,30,30,1,0,0,23.946999,23.946999,1,0,0,0,0,0,2,1,1,0,1.7578385,0,48.96,60.26,55.2,49.4,8.333333333333334,1,1,0,0,12,12,4,1,2359,169973.44,195566.13,241961.09,150348.81,3459.8245
56,74,132,133,-9,-9,1,1,29,1,1,0,1,1,1,0,4,0,0,0,2,0,-61.618771,-9,1,1,2019,12,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,51.77,58.57,41.81,31.98,8.333333333333334,2,3,1,0,0,5,2,0,651.33331,59651.168,-25860.592,0,0,78.216164
56,74,133,132,-9,-9,1,0,29,1,1,0,1,1,-9,0,3,0,2.9314311,3.1518972,2,0,-135.50134,0,-9,-9,2019,14,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,1,0,2.9143538,0,41.81,31.98,51.77,58.57,5,2,3,1,0,0,5,2,0,651.33331,59651.168,-25860.592,0,0,78.216164
56,74,134,-9,133,132,1,1,1,1,1,1,3,0,-9,0,4,0,0,0,0,0,-765.89508,-9,1,1,2019,12,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,45,61,-9,-9,6,2,3,-9,0,0,5,2,0,651.33331,59651.168,-25860.592,0,0,78.216164
57,75,135,-9,-9,-9,1,0,79,0,0,0,3,3,-9,0,3,0,0,0,0,0,-846.44354,0,-9,-9,2019,11,0,0,0,4,1,0,0,0,0,0,1,0,4.895473,0,0,1,1,0,0,0,51,46,-9,-9,7,1,1,0,1,0,2,1,0,333,0,0,0,0,1488.0909
58,76,136,-9,-9,-9,1,0,39,0,1,0,2,2,-9,0,3,7.9532595,8.3123741,0,0,0,-805.51068,0,2,1,2019,16,4,38,45,1,4,0,8.4971933,8.4971933,0,0,0,0,0,0,0,1,1,0,0,0,28,53.64,-9,-9,3.333333333333333,1,1,0,0,12,13,3,0,329,-179731.8,0,0,0,2321.4519
59,77,137,138,-9,-9,1,1,30,0,0,0,1,1,-9,0,4,7.746891,7.3875403,0,3,5,-111.63443,0,-9,-9,2019,10,0,37,40,1,1,0,5.487236,5.487236,2,0,0,0,0,0,0,0,0,0,1.8279873,0,49,58,57.16,56.15,7,4,1,0,0,1,7,4,1,375.5,611528.13,207022.88,502429,188098.77,2266.9224
59,77,138,137,-9,-9,1,0,25,0,0,0,1,1,-9,0,4,8.6486273,8.3237047,0,3,-5,-37.116245,0,2,1,2019,7,0,49,37,1,0,0,7.9918027,7.9918027,2,0,0,0,0,0,0,0,0,0,0,0,57.16,56.15,49,58,8.333333333333334,1,1,0,0,8,7,4,1,375.5,611528.13,207022.88,502429,188098.77,2266.9224
60,78,139,-9,-9,-9,1,0,73,0,0,0,2,2,-9,0,3,0,7.1410084,6.6947718,0,0,-1127.3831,0,3,3,2019,14,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,4.3356056,6.9512763,50.1,41.77,-9,-9,8.333333333333334,1,1,0,0,0,10,2,1,970,27086.648,21690.008,0,0,888.77936
61,79,140,141,-9,-9,1,0,47,0,0,0,1,1,-9,0,4,8.4033241,8.4243574,0,27,-1,-176.31061,0,2,3,2019,9,0,41,37,1,0,0,12.612206,12.612206,2,0,0,0,0,0,0,0,0,0,0,0,57.16,56.15,59.53,56.44,6.666666666666667,1,1,0,0,3,5,5,1,376.5,1523776.8,1523050.8,189455.39,141395.25,4186.5088
61,79,141,140,-9,-9,1,1,48,0,0,0,2,2,-9,0,4,8.8709908,8.9041386,0,27,1,22.250385,0,-9,-9,2019,8,1,45,40,1,1,0,16.039381,16.039381,2,0,0,0,0,0,0,0,0,0,0,0,59.53,56.44,57.16,56.15,8.333333333333334,1,1,0,0,5,5,5,1,376.5,1523776.8,1523050.8,189455.39,141395.25,4186.5088
61,80,142,-9,140,141,1,1,26,0,0,0,2,2,-9,0,3,0,0,0,0,0,-1099.8809,0,2,2,2019,25,11,0,46,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.65,57.36,-9,-9,3.333333333333333,1,1,1,0,6,5,1,1,463,130676.55,0,0,0,-162.877
61,81,143,-9,140,141,1,1,22,0,0,0,2,2,-9,0,4,8.1733932,8.2766247,0,0,0,-1104.722,0,2,2,2019,11,1,43,40,1,1,1,8.8676748,8.8676748,0,0,0,0,0,0,0,0,0,0,0,0,46.39,52.95,-9,-9,6.666666666666667,1,1,0,0,5,5,4,1,600,99512.68,0,0,0,2104.4304
62,82,144,-9,-9,-9,1,0,33,0,1,0,1,1,-9,0,4,7.7930326,7.5340638,0,0,0,-1047.9512,0,3,-9,2019,6,0,20,19,1,0,0,12.308976,12.308976,1,0,0,0,0,1.9086676,0,1,1,0,0,0,48.87,58.55,-9,-9,10,1,1,0,0,7,8,3,0,687,-107706.99,-51226.063,0,0,1257.7019
62,82,145,-9,144,-9,1,1,11,0,1,1,3,0,-9,0,4,0,0,0,0,0,-976.1347,-9,1,-9,2019,11,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,47,60,-9,-9,7,1,1,-9,0,0,8,3,0,687,-107706.99,-51226.063,0,0,1257.7019
63,83,146,147,-9,-9,1,0,71,0,0,0,3,3,-9,0,3,6.5020161,6.7556591,5.5437956,7,-6,-125.30545,0,-9,-9,2019,12,0,14,14,1,0,0,4.5488553,4.5488553,1,0,0,0,0,0,0,1,1,0,5.0423589,4.8453207,58.32,50.22,54,46,8.333333333333334,1,1,0,0,10,4,3,1,481,489429.38,386667.06,60261.375,0,4975.2251
63,83,147,146,-9,-9,1,1,77,0,0,0,3,3,-9,0,3,0,8.0981445,8.0144253,7,6,-56.826908,0,-9,-9,2019,9,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8.352355,8.0032854,54,46,58.32,50.22,8,4,1,0,0,0,4,3,1,481,489429.38,386667.06,60261.375,0,4975.2251
64,84,148,-9,-9,-9,1,1,62,0,0,0,1,1,-9,0,4,8.3837385,8.2487869,0,0,0,-1031.1722,0,3,3,2019,12,0,43,39,1,0,0,13.561336,13.561336,0,0,0,0,0,0,0,0,0,0,5.20681,0,59.14,52.5,-9,-9,5,1,1,0,0,9,6,4,1,2115,842145,697180.13,133959.64,0,1694.8126
